OccurredOn,Date,Time,LRWS-11-01_SPACE_AIR_CO2,LRWS-11-01_SPACE_AIR_HUMID,LRWS-11-01_SPACE_AIR_PRESSURE,LRWS-11-01_SPACE_AIR_TEMP
2025-10-02 05:20:00,2025-10-02,05:20:00,531.0,73.5,1007.2,24.9
2025-10-02 05:21:00,2025-10-02,05:21:00,531.0,73.5,1007.2,24.9
2025-10-02 05:22:00,2025-10-02,05:22:00,531.0,73.5,1007.2,24.9
2025-10-02 05:23:00,2025-10-02,05:23:00,531.0,73.5,1007.2,24.9
2025-10-02 05:24:00,2025-10-02,05:24:00,531.0,73.5,1007.2,24.9
2025-10-02 05:25:00,2025-10-02,05:25:00,531.0,73.5,1007.2,24.9
2025-10-02 05:26:00,2025-10-02,05:26:00,531.0,73.5,1007.2,24.9
2025-10-02 05:27:00,2025-10-02,05:27:00,531.0,73.5,1007.2,24.9
2025-10-02 05:28:00,2025-10-02,05:28:00,530.0,73.5,1007.3,24.9
2025-10-02 05:29:00,2025-10-02,05:29:00,530.0,73.5,1007.3,24.9
2025-10-02 05:30:00,2025-10-02,05:30:00,530.0,73.5,1007.3,24.9
2025-10-02 05:31:00,2025-10-02,05:31:00,530.0,73.5,1007.3,24.9
2025-10-02 05:32:00,2025-10-02,05:32:00,530.0,73.5,1007.3,24.9
2025-10-02 05:33:00,2025-10-02,05:33:00,530.0,73.5,1007.3,24.9
2025-10-02 05:34:00,2025-10-02,05:34:00,530.0,73.5,1007.3,24.9
2025-10-02 05:35:00,2025-10-02,05:35:00,530.0,73.5,1007.3,24.9
2025-10-02 05:36:00,2025-10-02,05:36:00,530.0,73.5,1007.3,24.9
2025-10-02 05:37:00,2025-10-02,05:37:00,530.0,73.5,1007.3,24.9
2025-10-02 05:38:00,2025-10-02,05:38:00,530.0,73.5,1007.4,24.9
2025-10-02 05:39:00,2025-10-02,05:39:00,530.0,73.5,1007.4,24.9
2025-10-02 05:40:00,2025-10-02,05:40:00,530.0,73.5,1007.4,24.9
2025-10-02 05:41:00,2025-10-02,05:41:00,530.0,73.5,1007.4,24.9
2025-10-02 05:42:00,2025-10-02,05:42:00,530.0,73.5,1007.4,24.9
2025-10-02 05:43:00,2025-10-02,05:43:00,530.0,73.5,1007.4,24.9
2025-10-02 05:44:00,2025-10-02,05:44:00,530.0,73.5,1007.4,24.9
2025-10-02 05:45:00,2025-10-02,05:45:00,530.0,73.5,1007.4,24.9
2025-10-02 05:46:00,2025-10-02,05:46:00,530.0,73.5,1007.4,24.9
2025-10-02 05:47:00,2025-10-02,05:47:00,530.0,73.5,1007.4,24.9
2025-10-02 05:48:00,2025-10-02,05:48:00,529.0,73.5,1007.4,24.9
2025-10-02 05:49:00,2025-10-02,05:49:00,529.0,73.5,1007.4,24.9
2025-10-02 05:50:00,2025-10-02,05:50:00,529.0,73.5,1007.4,24.9
2025-10-02 05:51:00,2025-10-02,05:51:00,529.0,73.5,1007.4,24.9
2025-10-02 05:52:00,2025-10-02,05:52:00,529.0,73.5,1007.4,24.9
2025-10-02 05:53:00,2025-10-02,05:53:00,529.0,73.5,1007.4,24.9
2025-10-02 05:54:00,2025-10-02,05:54:00,529.0,73.5,1007.4,24.9
2025-10-02 05:55:00,2025-10-02,05:55:00,529.0,73.5,1007.4,24.9
2025-10-02 05:56:00,2025-10-02,05:56:00,529.0,73.5,1007.4,24.9
2025-10-02 05:57:00,2025-10-02,05:57:00,529.0,73.5,1007.4,24.9
2025-10-02 05:58:00,2025-10-02,05:58:00,529.0,73.5,1007.4,25.0
2025-10-02 05:59:00,2025-10-02,05:59:00,529.0,73.5,1007.4,25.0
2025-10-02 06:00:00,2025-10-02,06:00:00,529.0,73.5,1007.4,25.0
2025-10-02 06:01:00,2025-10-02,06:01:00,529.0,73.5,1007.4,25.0
2025-10-02 06:02:00,2025-10-02,06:02:00,529.0,73.5,1007.4,25.0
2025-10-02 06:03:00,2025-10-02,06:03:00,529.0,73.5,1007.4,25.0
2025-10-02 06:04:00,2025-10-02,06:04:00,529.0,73.5,1007.4,25.0
2025-10-02 06:05:00,2025-10-02,06:05:00,529.0,73.5,1007.4,25.0
2025-10-02 06:06:00,2025-10-02,06:06:00,529.0,73.5,1007.4,25.0
2025-10-02 06:07:00,2025-10-02,06:07:00,529.0,73.5,1007.4,25.0
2025-10-02 06:08:00,2025-10-02,06:08:00,529.0,73.5,1007.4,25.0
2025-10-02 06:09:00,2025-10-02,06:09:00,529.0,73.5,1007.4,25.0
2025-10-02 06:10:00,2025-10-02,06:10:00,529.0,73.5,1007.4,25.0
2025-10-02 06:11:00,2025-10-02,06:11:00,529.0,73.5,1007.4,25.0
2025-10-02 06:12:00,2025-10-02,06:12:00,529.0,73.5,1007.4,25.0
2025-10-02 06:13:00,2025-10-02,06:13:00,529.0,73.5,1007.4,25.0
2025-10-02 06:14:00,2025-10-02,06:14:00,529.0,73.5,1007.4,25.0
2025-10-02 06:15:00,2025-10-02,06:15:00,529.0,73.5,1007.4,25.0
2025-10-02 06:16:00,2025-10-02,06:16:00,529.0,73.5,1007.4,25.0
2025-10-02 06:17:00,2025-10-02,06:17:00,529.0,73.5,1007.4,25.0
2025-10-02 06:18:00,2025-10-02,06:18:00,528.0,73.5,1007.5,25.0
2025-10-02 06:19:00,2025-10-02,06:19:00,528.0,73.5,1007.5,25.0
2025-10-02 06:20:00,2025-10-02,06:20:00,528.0,73.5,1007.5,25.0
2025-10-02 06:21:00,2025-10-02,06:21:00,528.0,73.5,1007.5,25.0
2025-10-02 06:22:00,2025-10-02,06:22:00,528.0,73.5,1007.5,25.0
2025-10-02 06:23:00,2025-10-02,06:23:00,528.0,73.5,1007.5,25.0
2025-10-02 06:24:00,2025-10-02,06:24:00,528.0,73.5,1007.5,25.0
2025-10-02 06:25:00,2025-10-02,06:25:00,528.0,73.5,1007.5,25.0
2025-10-02 06:26:00,2025-10-02,06:26:00,528.0,73.5,1007.5,25.0
2025-10-02 06:27:00,2025-10-02,06:27:00,528.0,73.5,1007.5,25.0
2025-10-02 06:28:00,2025-10-02,06:28:00,528.0,73.5,1007.6,25.0
2025-10-02 06:29:00,2025-10-02,06:29:00,528.0,73.5,1007.6,25.0
2025-10-02 06:30:00,2025-10-02,06:30:00,528.0,73.5,1007.6,25.0
2025-10-02 06:31:00,2025-10-02,06:31:00,528.0,73.5,1007.6,25.0
2025-10-02 06:32:00,2025-10-02,06:32:00,528.0,73.5,1007.6,25.0
2025-10-02 06:33:00,2025-10-02,06:33:00,528.0,73.5,1007.6,25.0
2025-10-02 06:34:00,2025-10-02,06:34:00,528.0,73.5,1007.6,25.0
2025-10-02 06:35:00,2025-10-02,06:35:00,528.0,73.5,1007.6,25.0
2025-10-02 06:36:00,2025-10-02,06:36:00,528.0,73.5,1007.6,25.0
2025-10-02 06:37:00,2025-10-02,06:37:00,528.0,73.5,1007.6,25.0
2025-10-02 06:38:00,2025-10-02,06:38:00,527.0,73.5,1007.6,25.0
2025-10-02 06:39:00,2025-10-02,06:39:00,527.0,73.5,1007.6,25.0
2025-10-02 06:40:00,2025-10-02,06:40:00,527.0,73.5,1007.6,25.0
2025-10-02 06:41:00,2025-10-02,06:41:00,527.0,73.5,1007.6,25.0
2025-10-02 06:42:00,2025-10-02,06:42:00,527.0,73.5,1007.6,25.0
2025-10-02 06:43:00,2025-10-02,06:43:00,527.0,73.5,1007.6,25.0
2025-10-02 06:44:00,2025-10-02,06:44:00,527.0,73.5,1007.6,25.0
2025-10-02 06:45:00,2025-10-02,06:45:00,527.0,73.5,1007.6,25.0
2025-10-02 06:46:00,2025-10-02,06:46:00,527.0,73.5,1007.6,25.0
2025-10-02 06:47:00,2025-10-02,06:47:00,527.0,73.5,1007.6,25.0
2025-10-02 06:48:00,2025-10-02,06:48:00,526.0,73.5,1007.6,25.0
2025-10-02 06:49:00,2025-10-02,06:49:00,526.0,73.5,1007.6,25.0
2025-10-02 06:50:00,2025-10-02,06:50:00,526.0,73.5,1007.6,25.0
2025-10-02 06:51:00,2025-10-02,06:51:00,526.0,73.5,1007.6,25.0
2025-10-02 06:52:00,2025-10-02,06:52:00,526.0,73.5,1007.6,25.0
2025-10-02 06:53:00,2025-10-02,06:53:00,526.0,73.5,1007.6,25.0
2025-10-02 06:54:00,2025-10-02,06:54:00,526.0,73.5,1007.6,25.0
2025-10-02 06:55:00,2025-10-02,06:55:00,526.0,73.5,1007.6,25.0
2025-10-02 06:56:00,2025-10-02,06:56:00,526.0,73.5,1007.6,25.0
2025-10-02 06:57:00,2025-10-02,06:57:00,526.0,73.5,1007.6,25.0
2025-10-02 06:58:00,2025-10-02,06:58:00,525.0,73.5,1007.9,25.1
2025-10-02 06:59:00,2025-10-02,06:59:00,525.0,73.5,1007.9,25.1
2025-10-02 07:00:00,2025-10-02,07:00:00,525.0,73.5,1007.9,25.1
2025-10-02 07:01:00,2025-10-02,07:01:00,525.0,73.5,1007.9,25.1
2025-10-02 07:02:00,2025-10-02,07:02:00,525.0,73.5,1007.9,25.1
2025-10-02 07:03:00,2025-10-02,07:03:00,525.0,73.5,1007.9,25.1
2025-10-02 07:04:00,2025-10-02,07:04:00,525.0,73.5,1007.9,25.1
2025-10-02 07:05:00,2025-10-02,07:05:00,525.0,73.5,1007.9,25.1
2025-10-02 07:06:00,2025-10-02,07:06:00,525.0,73.5,1007.9,25.1
2025-10-02 07:07:00,2025-10-02,07:07:00,525.0,73.5,1007.9,25.1
2025-10-02 07:08:00,2025-10-02,07:08:00,525.0,73.5,1008.0,25.1
2025-10-02 07:09:00,2025-10-02,07:09:00,525.0,73.5,1008.0,25.1
2025-10-02 07:10:00,2025-10-02,07:10:00,525.0,73.5,1008.0,25.1
2025-10-02 07:11:00,2025-10-02,07:11:00,525.0,73.5,1008.0,25.1
2025-10-02 07:12:00,2025-10-02,07:12:00,525.0,73.5,1008.0,25.1
2025-10-02 07:13:00,2025-10-02,07:13:00,525.0,73.5,1008.0,25.1
2025-10-02 07:14:00,2025-10-02,07:14:00,525.0,73.5,1008.0,25.1
2025-10-02 07:15:00,2025-10-02,07:15:00,525.0,73.5,1008.0,25.1
2025-10-02 07:16:00,2025-10-02,07:16:00,525.0,73.5,1008.0,25.1
2025-10-02 07:17:00,2025-10-02,07:17:00,525.0,73.5,1008.0,25.1
2025-10-02 07:18:00,2025-10-02,07:18:00,524.0,73.5,1008.1,25.1
2025-10-02 07:19:00,2025-10-02,07:19:00,524.0,73.5,1008.1,25.1
2025-10-02 07:20:00,2025-10-02,07:20:00,524.0,73.5,1008.1,25.1
2025-10-02 07:21:00,2025-10-02,07:21:00,524.0,73.5,1008.1,25.1
2025-10-02 07:22:00,2025-10-02,07:22:00,524.0,73.5,1008.1,25.1
2025-10-02 07:23:00,2025-10-02,07:23:00,524.0,73.5,1008.1,25.1
2025-10-02 07:24:00,2025-10-02,07:24:00,524.0,73.5,1008.1,25.1
2025-10-02 07:25:00,2025-10-02,07:25:00,524.0,73.5,1008.1,25.1
2025-10-02 07:26:00,2025-10-02,07:26:00,524.0,73.5,1008.1,25.1
2025-10-02 07:27:00,2025-10-02,07:27:00,524.0,73.5,1008.1,25.1
2025-10-02 07:28:00,2025-10-02,07:28:00,524.0,73.0,1008.4,25.1
2025-10-02 07:29:00,2025-10-02,07:29:00,524.0,73.0,1008.4,25.1
2025-10-02 07:30:00,2025-10-02,07:30:00,524.0,73.0,1008.4,25.1
2025-10-02 07:31:00,2025-10-02,07:31:00,524.0,73.0,1008.4,25.1
2025-10-02 07:32:00,2025-10-02,07:32:00,524.0,73.0,1008.4,25.1
2025-10-02 07:33:00,2025-10-02,07:33:00,524.0,73.0,1008.4,25.1
2025-10-02 07:34:00,2025-10-02,07:34:00,524.0,73.0,1008.4,25.1
2025-10-02 07:35:00,2025-10-02,07:35:00,524.0,73.0,1008.4,25.1
2025-10-02 07:36:00,2025-10-02,07:36:00,524.0,73.0,1008.4,25.1
2025-10-02 07:37:00,2025-10-02,07:37:00,524.0,73.0,1008.4,25.1
2025-10-02 07:38:00,2025-10-02,07:38:00,519.0,68.5,1008.7,24.9
2025-10-02 07:39:00,2025-10-02,07:39:00,519.0,68.5,1008.7,24.9
2025-10-02 07:40:00,2025-10-02,07:40:00,519.0,68.5,1008.7,24.9
2025-10-02 07:41:00,2025-10-02,07:41:00,519.0,68.5,1008.7,24.9
2025-10-02 07:42:00,2025-10-02,07:42:00,519.0,68.5,1008.7,24.9
2025-10-02 07:43:00,2025-10-02,07:43:00,519.0,68.5,1008.7,24.9
2025-10-02 07:44:00,2025-10-02,07:44:00,519.0,68.5,1008.7,24.9
2025-10-02 07:45:00,2025-10-02,07:45:00,519.0,68.5,1008.7,24.9
2025-10-02 07:46:00,2025-10-02,07:46:00,519.0,68.5,1008.7,24.9
2025-10-02 07:47:00,2025-10-02,07:47:00,519.0,68.5,1008.7,24.9
2025-10-02 07:48:00,2025-10-02,07:48:00,509.0,67.0,1008.9,24.5
2025-10-02 07:49:00,2025-10-02,07:49:00,509.0,67.0,1008.9,24.5
2025-10-02 07:50:00,2025-10-02,07:50:00,509.0,67.0,1008.9,24.5
2025-10-02 07:51:00,2025-10-02,07:51:00,509.0,67.0,1008.9,24.5
2025-10-02 07:52:00,2025-10-02,07:52:00,509.0,67.0,1008.9,24.5
2025-10-02 07:53:00,2025-10-02,07:53:00,509.0,67.0,1008.9,24.5
2025-10-02 07:54:00,2025-10-02,07:54:00,509.0,67.0,1008.9,24.5
2025-10-02 07:55:00,2025-10-02,07:55:00,509.0,67.0,1008.9,24.5
2025-10-02 07:56:00,2025-10-02,07:56:00,509.0,67.0,1008.9,24.5
2025-10-02 07:57:00,2025-10-02,07:57:00,509.0,67.0,1008.9,24.5
2025-10-02 07:58:00,2025-10-02,07:58:00,500.0,67.0,1009.2,24.2
2025-10-02 07:59:00,2025-10-02,07:59:00,500.0,67.0,1009.2,24.2
2025-10-02 08:00:00,2025-10-02,08:00:00,500.0,67.0,1009.2,24.2
2025-10-02 08:01:00,2025-10-02,08:01:00,500.0,67.0,1009.2,24.2
2025-10-02 08:02:00,2025-10-02,08:02:00,500.0,67.0,1009.2,24.2
2025-10-02 08:03:00,2025-10-02,08:03:00,500.0,67.0,1009.2,24.2
2025-10-02 08:04:00,2025-10-02,08:04:00,500.0,67.0,1009.2,24.2
2025-10-02 08:05:00,2025-10-02,08:05:00,500.0,67.0,1009.2,24.2
2025-10-02 08:06:00,2025-10-02,08:06:00,500.0,67.0,1009.2,24.2
2025-10-02 08:07:00,2025-10-02,08:07:00,500.0,67.0,1009.2,24.2
2025-10-02 08:08:00,2025-10-02,08:08:00,493.0,66.5,1009.2,23.9
2025-10-02 08:09:00,2025-10-02,08:09:00,493.0,66.5,1009.2,23.9
2025-10-02 08:10:00,2025-10-02,08:10:00,493.0,66.5,1009.2,23.9
2025-10-02 08:11:00,2025-10-02,08:11:00,493.0,66.5,1009.2,23.9
2025-10-02 08:12:00,2025-10-02,08:12:00,493.0,66.5,1009.2,23.9
2025-10-02 08:13:00,2025-10-02,08:13:00,493.0,66.5,1009.2,23.9
2025-10-02 08:14:00,2025-10-02,08:14:00,493.0,66.5,1009.2,23.9
2025-10-02 08:15:00,2025-10-02,08:15:00,493.0,66.5,1009.2,23.9
2025-10-02 08:16:00,2025-10-02,08:16:00,493.0,66.5,1009.2,23.9
2025-10-02 08:17:00,2025-10-02,08:17:00,493.0,66.5,1009.2,23.9
2025-10-02 08:18:00,2025-10-02,08:18:00,483.0,66.0,1009.1,23.7
2025-10-02 08:19:00,2025-10-02,08:19:00,483.0,66.0,1009.1,23.7
2025-10-02 08:20:00,2025-10-02,08:20:00,483.0,66.0,1009.1,23.7
2025-10-02 08:21:00,2025-10-02,08:21:00,483.0,66.0,1009.1,23.7
2025-10-02 08:22:00,2025-10-02,08:22:00,483.0,66.0,1009.1,23.7
2025-10-02 08:23:00,2025-10-02,08:23:00,483.0,66.0,1009.1,23.7
2025-10-02 08:24:00,2025-10-02,08:24:00,483.0,66.0,1009.1,23.7
2025-10-02 08:25:00,2025-10-02,08:25:00,483.0,66.0,1009.1,23.7
2025-10-02 08:26:00,2025-10-02,08:26:00,483.0,66.0,1009.1,23.7
2025-10-02 08:27:00,2025-10-02,08:27:00,483.0,66.0,1009.1,23.7
2025-10-02 08:28:00,2025-10-02,08:28:00,472.0,65.5,1009.3,23.6
2025-10-02 08:29:00,2025-10-02,08:29:00,472.0,65.5,1009.3,23.6
2025-10-02 08:30:00,2025-10-02,08:30:00,472.0,65.5,1009.3,23.6
2025-10-02 08:31:00,2025-10-02,08:31:00,472.0,65.5,1009.3,23.6
2025-10-02 08:32:00,2025-10-02,08:32:00,472.0,65.5,1009.3,23.6
2025-10-02 08:33:00,2025-10-02,08:33:00,472.0,65.5,1009.3,23.6
2025-10-02 08:34:00,2025-10-02,08:34:00,472.0,65.5,1009.3,23.6
2025-10-02 08:35:00,2025-10-02,08:35:00,472.0,65.5,1009.3,23.6
2025-10-02 08:36:00,2025-10-02,08:36:00,472.0,65.5,1009.3,23.6
2025-10-02 08:37:00,2025-10-02,08:37:00,472.0,65.5,1009.3,23.6
2025-10-02 08:38:00,2025-10-02,08:38:00,464.0,66.5,1009.4,23.4
2025-10-02 08:39:00,2025-10-02,08:39:00,464.0,66.5,1009.4,23.4
2025-10-02 08:40:00,2025-10-02,08:40:00,464.0,66.5,1009.4,23.4
2025-10-02 08:41:00,2025-10-02,08:41:00,464.0,66.5,1009.4,23.4
2025-10-02 08:42:00,2025-10-02,08:42:00,464.0,66.5,1009.4,23.4
2025-10-02 08:43:00,2025-10-02,08:43:00,464.0,66.5,1009.4,23.4
2025-10-02 08:44:00,2025-10-02,08:44:00,464.0,66.5,1009.4,23.4
2025-10-02 08:45:00,2025-10-02,08:45:00,464.0,66.5,1009.4,23.4
2025-10-02 08:46:00,2025-10-02,08:46:00,464.0,66.5,1009.4,23.4
2025-10-02 08:47:00,2025-10-02,08:47:00,464.0,66.5,1009.4,23.4
2025-10-02 08:48:00,2025-10-02,08:48:00,464.0,66.5,1009.4,23.4
2025-10-02 08:49:00,2025-10-02,08:49:00,464.0,66.5,1009.4,23.4
2025-10-02 08:50:00,2025-10-02,08:50:00,464.0,66.5,1009.4,23.4
2025-10-02 08:51:00,2025-10-02,08:51:00,464.0,66.5,1009.4,23.4
2025-10-02 08:52:00,2025-10-02,08:52:00,464.0,66.5,1009.4,23.4
2025-10-02 08:53:00,2025-10-02,08:53:00,464.0,66.5,1009.4,23.4
2025-10-02 08:54:00,2025-10-02,08:54:00,464.0,66.5,1009.4,23.4
2025-10-02 08:55:00,2025-10-02,08:55:00,464.0,66.5,1009.4,23.4
2025-10-02 08:56:00,2025-10-02,08:56:00,464.0,66.5,1009.4,23.4
2025-10-02 08:57:00,2025-10-02,08:57:00,464.0,66.5,1009.4,23.4
2025-10-02 08:58:00,2025-10-02,08:58:00,462.0,66.0,1009.6,23.3
2025-10-02 08:59:00,2025-10-02,08:59:00,462.0,66.0,1009.6,23.3
2025-10-02 09:00:00,2025-10-02,09:00:00,462.0,66.0,1009.6,23.3
2025-10-02 09:01:00,2025-10-02,09:01:00,462.0,66.0,1009.6,23.3
2025-10-02 09:02:00,2025-10-02,09:02:00,462.0,66.0,1009.6,23.3
2025-10-02 09:03:00,2025-10-02,09:03:00,462.0,66.0,1009.6,23.3
2025-10-02 09:04:00,2025-10-02,09:04:00,462.0,66.0,1009.6,23.3
2025-10-02 09:05:00,2025-10-02,09:05:00,462.0,66.0,1009.6,23.3
2025-10-02 09:06:00,2025-10-02,09:06:00,462.0,66.0,1009.6,23.3
2025-10-02 09:07:00,2025-10-02,09:07:00,462.0,66.0,1009.6,23.3
2025-10-02 09:08:00,2025-10-02,09:08:00,458.0,65.5,1009.7,23.3
2025-10-02 09:09:00,2025-10-02,09:09:00,458.0,65.5,1009.7,23.3
2025-10-02 09:10:00,2025-10-02,09:10:00,458.0,65.5,1009.7,23.3
2025-10-02 09:11:00,2025-10-02,09:11:00,458.0,65.5,1009.7,23.3
2025-10-02 09:12:00,2025-10-02,09:12:00,458.0,65.5,1009.7,23.3
2025-10-02 09:13:00,2025-10-02,09:13:00,458.0,65.5,1009.7,23.3
2025-10-02 09:14:00,2025-10-02,09:14:00,458.0,65.5,1009.7,23.3
2025-10-02 09:15:00,2025-10-02,09:15:00,458.0,65.5,1009.7,23.3
2025-10-02 09:16:00,2025-10-02,09:16:00,458.0,65.5,1009.7,23.3
2025-10-02 09:17:00,2025-10-02,09:17:00,458.0,65.5,1009.7,23.3
2025-10-02 09:18:00,2025-10-02,09:18:00,452.0,65.5,1009.7,23.2
2025-10-02 09:19:00,2025-10-02,09:19:00,452.0,65.5,1009.7,23.2
2025-10-02 09:20:00,2025-10-02,09:20:00,452.0,65.5,1009.7,23.2
2025-10-02 09:21:00,2025-10-02,09:21:00,452.0,65.5,1009.7,23.2
2025-10-02 09:22:00,2025-10-02,09:22:00,452.0,65.5,1009.7,23.2
2025-10-02 09:23:00,2025-10-02,09:23:00,452.0,65.5,1009.7,23.2
2025-10-02 09:24:00,2025-10-02,09:24:00,452.0,65.5,1009.7,23.2
2025-10-02 09:25:00,2025-10-02,09:25:00,452.0,65.5,1009.7,23.2
2025-10-02 09:26:00,2025-10-02,09:26:00,452.0,65.5,1009.7,23.2
2025-10-02 09:27:00,2025-10-02,09:27:00,452.0,65.5,1009.7,23.2
2025-10-02 09:28:00,2025-10-02,09:28:00,450.0,65.5,1009.7,23.2
2025-10-02 09:29:00,2025-10-02,09:29:00,450.0,65.5,1009.7,23.2
2025-10-02 09:30:00,2025-10-02,09:30:00,450.0,65.5,1009.7,23.2
2025-10-02 09:31:00,2025-10-02,09:31:00,450.0,65.5,1009.7,23.2
2025-10-02 09:32:00,2025-10-02,09:32:00,450.0,65.5,1009.7,23.2
2025-10-02 09:33:00,2025-10-02,09:33:00,450.0,65.5,1009.7,23.2
2025-10-02 09:34:00,2025-10-02,09:34:00,450.0,65.5,1009.7,23.2
2025-10-02 09:35:00,2025-10-02,09:35:00,450.0,65.5,1009.7,23.2
2025-10-02 09:36:00,2025-10-02,09:36:00,450.0,65.5,1009.7,23.2
2025-10-02 09:37:00,2025-10-02,09:37:00,450.0,65.5,1009.7,23.2
2025-10-02 09:38:00,2025-10-02,09:38:00,462.0,65.5,1009.8,23.2
2025-10-02 09:39:00,2025-10-02,09:39:00,462.0,65.5,1009.8,23.2
2025-10-02 09:40:00,2025-10-02,09:40:00,462.0,65.5,1009.8,23.2
2025-10-02 09:41:00,2025-10-02,09:41:00,462.0,65.5,1009.8,23.2
2025-10-02 09:42:00,2025-10-02,09:42:00,462.0,65.5,1009.8,23.2
2025-10-02 09:43:00,2025-10-02,09:43:00,462.0,65.5,1009.8,23.2
2025-10-02 09:44:00,2025-10-02,09:44:00,462.0,65.5,1009.8,23.2
2025-10-02 09:45:00,2025-10-02,09:45:00,462.0,65.5,1009.8,23.2
2025-10-02 09:46:00,2025-10-02,09:46:00,462.0,65.5,1009.8,23.2
2025-10-02 09:47:00,2025-10-02,09:47:00,462.0,65.5,1009.8,23.2
2025-10-02 09:48:00,2025-10-02,09:48:00,501.0,65.5,1009.9,23.3
2025-10-02 09:49:00,2025-10-02,09:49:00,501.0,65.5,1009.9,23.3
2025-10-02 09:50:00,2025-10-02,09:50:00,501.0,65.5,1009.9,23.3
2025-10-02 09:51:00,2025-10-02,09:51:00,501.0,65.5,1009.9,23.3
2025-10-02 09:52:00,2025-10-02,09:52:00,501.0,65.5,1009.9,23.3
2025-10-02 09:53:00,2025-10-02,09:53:00,501.0,65.5,1009.9,23.3
2025-10-02 09:54:00,2025-10-02,09:54:00,501.0,65.5,1009.9,23.3
2025-10-02 09:55:00,2025-10-02,09:55:00,501.0,65.5,1009.9,23.3
2025-10-02 09:56:00,2025-10-02,09:56:00,501.0,65.5,1009.9,23.3
2025-10-02 09:57:00,2025-10-02,09:57:00,501.0,65.5,1009.9,23.3
2025-10-02 09:58:00,2025-10-02,09:58:00,566.0,65.5,1009.9,23.3
2025-10-02 09:59:00,2025-10-02,09:59:00,566.0,65.5,1009.9,23.3
2025-10-02 10:00:00,2025-10-02,10:00:00,566.0,65.5,1009.9,23.3
2025-10-02 10:01:00,2025-10-02,10:01:00,566.0,65.5,1009.9,23.3
2025-10-02 10:02:00,2025-10-02,10:02:00,566.0,65.5,1009.9,23.3
2025-10-02 10:03:00,2025-10-02,10:03:00,566.0,65.5,1009.9,23.3
2025-10-02 10:04:00,2025-10-02,10:04:00,566.0,65.5,1009.9,23.3
2025-10-02 10:05:00,2025-10-02,10:05:00,566.0,65.5,1009.9,23.3
2025-10-02 10:06:00,2025-10-02,10:06:00,566.0,65.5,1009.9,23.3
2025-10-02 10:07:00,2025-10-02,10:07:00,566.0,65.5,1009.9,23.3
2025-10-02 10:08:00,2025-10-02,10:08:00,637.0,65.5,1009.8,23.4
2025-10-02 10:09:00,2025-10-02,10:09:00,637.0,65.5,1009.8,23.4
2025-10-02 10:10:00,2025-10-02,10:10:00,637.0,65.5,1009.8,23.4
2025-10-02 10:11:00,2025-10-02,10:11:00,637.0,65.5,1009.8,23.4
2025-10-02 10:12:00,2025-10-02,10:12:00,637.0,65.5,1009.8,23.4
2025-10-02 10:13:00,2025-10-02,10:13:00,637.0,65.5,1009.8,23.4
2025-10-02 10:14:00,2025-10-02,10:14:00,637.0,65.5,1009.8,23.4
2025-10-02 10:15:00,2025-10-02,10:15:00,637.0,65.5,1009.8,23.4
2025-10-02 10:16:00,2025-10-02,10:16:00,637.0,65.5,1009.8,23.4
2025-10-02 10:17:00,2025-10-02,10:17:00,637.0,65.5,1009.8,23.4
2025-10-02 10:18:00,2025-10-02,10:18:00,678.0,65.0,1009.7,23.4
2025-10-02 10:19:00,2025-10-02,10:19:00,678.0,65.0,1009.7,23.4
2025-10-02 10:20:00,2025-10-02,10:20:00,678.0,65.0,1009.7,23.4
2025-10-02 10:21:00,2025-10-02,10:21:00,678.0,65.0,1009.7,23.4
2025-10-02 10:22:00,2025-10-02,10:22:00,678.0,65.0,1009.7,23.4
2025-10-02 10:23:00,2025-10-02,10:23:00,678.0,65.0,1009.7,23.4
2025-10-02 10:24:00,2025-10-02,10:24:00,678.0,65.0,1009.7,23.4
2025-10-02 10:25:00,2025-10-02,10:25:00,678.0,65.0,1009.7,23.4
2025-10-02 10:26:00,2025-10-02,10:26:00,678.0,65.0,1009.7,23.4
2025-10-02 10:27:00,2025-10-02,10:27:00,678.0,65.0,1009.7,23.4
2025-10-02 10:28:00,2025-10-02,10:28:00,688.0,65.0,1009.7,23.5
2025-10-02 10:29:00,2025-10-02,10:29:00,688.0,65.0,1009.7,23.5
2025-10-02 10:30:00,2025-10-02,10:30:00,688.0,65.0,1009.7,23.5
2025-10-02 10:31:00,2025-10-02,10:31:00,688.0,65.0,1009.7,23.5
2025-10-02 10:32:00,2025-10-02,10:32:00,688.0,65.0,1009.7,23.5
2025-10-02 10:33:00,2025-10-02,10:33:00,688.0,65.0,1009.7,23.5
2025-10-02 10:34:00,2025-10-02,10:34:00,688.0,65.0,1009.7,23.5
2025-10-02 10:35:00,2025-10-02,10:35:00,688.0,65.0,1009.7,23.5
2025-10-02 10:36:00,2025-10-02,10:36:00,688.0,65.0,1009.7,23.5
2025-10-02 10:37:00,2025-10-02,10:37:00,688.0,65.0,1009.7,23.5
2025-10-02 10:38:00,2025-10-02,10:38:00,691.0,65.0,1009.7,23.5
2025-10-02 10:39:00,2025-10-02,10:39:00,691.0,65.0,1009.7,23.5
2025-10-02 10:40:00,2025-10-02,10:40:00,691.0,65.0,1009.7,23.5
2025-10-02 10:41:00,2025-10-02,10:41:00,691.0,65.0,1009.7,23.5
2025-10-02 10:42:00,2025-10-02,10:42:00,691.0,65.0,1009.7,23.5
